Entity,Code,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare)
Angola,AGO,2003,1.3879,1.3768,0.7559,0.325,4.5212,0.401,0,9.5667,0,0.0909,19.1176
Angola,AGO,2004,1.2412,1.1584,0.5404,0.36,2.015,0.2286,0,12.5605,0,0.1029,17.7778
Angola,AGO,2005,1.086,0.6977,0.6736,0.3793,2.3646,0.3109,0,11.7628,0,0.1067,18.4615
Angola,AGO,2006,1,0.4947,0.4687,0.4286,5.2148,0.2653,0,11.7201,0,0.1108,18.9655
Angola,AGO,2007,1,0.5143,0.5091,0.6883,6.2138,0.2467,0,11.5387,0,0.118,21.4822
Angola,AGO,2008,1,0.5084,0.7946,0.8575,8.5085,0.3319,0,14.8084,0,0.1228,17.9816
Angola,AGO,2009,1,0.6028,0.6614,0.4449,8.6509,0.3598,0,15.1759,0,0.1275,18.6627
Angola,AGO,2010,1.0526,0.7403,0.72,0.4446,8.7425,0.3616,0,15.5782,0,0.1321,18.8335
Angola,AGO,2011,1.0959,0.8914,0.7376,0.5294,8.1366,0.3857,0,13.3649,0,0.1363,25.2608
Angola,AGO,2012,1.1294,0.7703,0.777,0.1641,6.9381,0.1747,0,10.0073,0,0.16,25.8443
Angola,AGO,2013,0.9399,1.2744,0.9467,0.4405,6.3303,0.398,0,14.0517,0,0.1608,24.4507
Angola,AGO,2014,0.7629,1.4064,1.0386,0.584,6.3239,0.5103,0,10.106,0,0.1535,27.4359
Angola,AGO,2015,1.0745,1.5068,1.1234,0.6513,6.2866,0.5132,0,10.1331,0,0.151,28.3019
Angola,AGO,2016,1.0796,0.8062,0.8717,0.4387,5.9429,0.4329,0,10.9599,0,0.1549,28.7118
Angola,AGO,2017,1.0866,0.9572,0.8467,0.438,6.1845,0.3906,0,11.5016,0,0.1582,28.1499
Angola,AGO,2018,1.0935,0.7175,0.8555,0.4385,6.138,0.3961,0,11.1065,0,0.1615,28.3879
Antigua and Barbuda,ATG,1961,0,0,0,0,0,0,0,3.3333,0,0,0
Antigua and Barbuda,ATG,1962,0,0,0,0,0,0,0,3,0,0,0
Antigua and Barbuda,ATG,1963,0,0,0,0,0,0,0,2.8,0,0,0
Antigua and Barbuda,ATG,1964,0,0,0,0,0,0,0,2.6667,0,0,0
Antigua and Barbuda,ATG,1965,0,0,0,0,0,0,0,2.5714,0,0,0
Antigua and Barbuda,ATG,1966,0,0,2.5,0,0,0,0,2.5,0,0,1.6667
Antigua and Barbuda,ATG,1967,0,0,2.25,0,0,0,0,2.5,0,0,1.3333
Antigua and Barbuda,ATG,1968,0,0,2.5,0,0,0,0,2.8571,0,0,1.25
Antigua and Barbuda,ATG,1969,0,0,2.25,0,0,0,0,3.75,0,0,1.2
Antigua and Barbuda,ATG,1970,0,0,2.4,0,0,0,0,4,0,0,1.5
Antigua and Barbuda,ATG,1971,0,0,2.2857,0,0,0,0,3.2432,0,0,1.125
Antigua and Barbuda,ATG,1972,0,0,2.3,0,0,0,0,3.725,0,0,1.1111
Antigua and Barbuda,ATG,1973,0,0,2,0,0,0,0,3.8333,0,0,1.3333
Antigua and Barbuda,ATG,1974,0,0,2.0556,0,0,0,0,2.25,0,0,1.0667
Antigua and Barbuda,ATG,1975,0,0,1.875,0,0,0,0,2.5333,0,0,1.2
Antigua and Barbuda,ATG,1976,0,0,1.8214,0,0,0,0,2.5882,0,0,1.15
Antigua and Barbuda,ATG,1977,0,0,1.6667,0,0,0,0,2.2,0,0,1.2222
Antigua and Barbuda,ATG,1978,0,0,1.75,0,0,0,0,4.1667,0,0,11.6
Antigua and Barbuda,ATG,1979,0,0,1.92,0,0,0,0,4.3,0,0,12.6667
Antigua and Barbuda,ATG,1980,0,0,1.7059,0,0,0,0,3.9167,0,0,14
Antigua and Barbuda,ATG,1981,0,0,1.8,0,0,0,0,5.6316,0,0,14.2778
Antigua and Barbuda,ATG,1982,0,0,1.7879,0,0,0,0,5.6667,0,0,14.0889
Antigua and Barbuda,ATG,1983,0,0,1.7895,0,0,0,0,4.4,0,0,9.4
Antigua and Barbuda,ATG,1984,0,0,1.7059,0,0,0,0,5,0,0,10
Antigua and Barbuda,ATG,1985,0,0,1.9,0,0,0,0,5.5,0,0,8.75
Antigua and Barbuda,ATG,1986,0,0,1.9048,0,0,0,0,5.5556,0,0,8.75
Antigua and Barbuda,ATG,1987,0,0,1.92,0,0,0,0,5.1667,0,0,8.75
Antigua and Barbuda,ATG,1988,0,0,2.0357,0,0,0,0,4.625,0,0,10.5
Antigua and Barbuda,ATG,1989,0,0,2.1429,0,0,0,0,5,0,0,11.1111
Antigua and Barbuda,ATG,1990,0,0,2.381,0,0,0,0,5,0,0,12
Antigua and Barbuda,ATG,1991,0,0,1.8333,0,0,0,0,5,0,0,10.8333
Antigua and Barbuda,ATG,1992,0,0,1.7136,0,0,0,0,4.745,0,0,11.3358
Antigua and Barbuda,ATG,1993,0,0,1.6901,0,0,0,0,4.6929,0,0,11.3201
Antigua and Barbuda,ATG,1994,0,0,1.6684,0,0,0,0,4.6408,0,0,11.3418
Antigua and Barbuda,ATG,1995,0,0,1.6071,0,0,0,0,4.4444,0,0,11.4407
Antigua and Barbuda,ATG,1996,0,0,1.639,0,0,0,0,4.5564,0,0,11.5385
Antigua and Barbuda,ATG,1997,0,0,1.6342,0,0,0,0,4.5479,0,0,11.4165
Antigua and Barbuda,ATG,1998,0,0,1.6318,0,0,0,0,4.5254,0,0,11.4286
Antigua and Barbuda,ATG,1999,0,0,1.6317,0,0,0,0,4.5054,0,0,11.3333
Antigua and Barbuda,ATG,2000,0,0,1.6,0,0,0,0,4.5311,0,0,11.4286
Antigua and Barbuda,ATG,2001,0,0,1.6149,0,0,0,0,4.4727,0,0,11.25
Antigua and Barbuda,ATG,2002,0,0,1.5625,0,0,0,0,4.5,0,0,11.1111
Antigua and Barbuda,ATG,2003,0,0,1.5714,0,0,0,0,4,0,0,11.0526
Antigua and Barbuda,ATG,2004,0,0,1.5789,0,0,0,0,4.1667,0,0,11
Antigua and Barbuda,ATG,2005,0,0,1.5974,0,0,0,0,4.3377,0,0,10.5645
Antigua and Barbuda,ATG,2006,0,0,1.625,0,0,0,0,4,0,0,10.3589
Antigua and Barbuda,ATG,2007,0,0,1.6014,0,0,0,0,4.4627,0,0,10.1348
Antigua and Barbuda,ATG,2008,0,0,1.619,0,0,0,0,4.6136,0,0,9.633
Antigua and Barbuda,ATG,2009,0,0,1.5902,0,0,0,0,4.742,0,0,9.3147
Antigua and Barbuda,ATG,2010,0,0,1.5859,0,0,0,0,4.8684,0,0,8.9847
Antigua and Barbuda,ATG,2011,0,0,1.5974,0,0,0,0,4.9958,0,0,8.6454
Antigua and Barbuda,ATG,2012,0,0,1.5953,0,0,0,0,5.75,0,0,7.1429
Antigua and Barbuda,ATG,2013,0,0,1.5931,0,0,0,0,5.2208,0,0,7.9454
Antigua and Barbuda,ATG,2014,0,0,1.5804,0,0,0,0,5.3674,0,0,7.6315
Antigua and Barbuda,ATG,2015,0,0,1.5811,0,0,0,0,5.518,0,0,7.2314
Antigua and Barbuda,ATG,2016,0,0,1.5873,0,0,0,0,5.6453,0,0,6.8742
Antigua and Barbuda,ATG,2017,0,0,1.5856,0,0,0,0,5.7557,0,0,6.548
Antigua and Barbuda,ATG,2018,0,0,1.5839,0,0,0,0,5.8707,0,0,6.2219
Argentina,ARG,1961,1.295,3.2391,1.7672,0.9765,10.211,1.0601,1.0443,12.581,1.0789,0,24.2688
Argentina,ARG,1962,1.5222,3.4357,1.8936,1.1628,8.2576,1.0686,1.2461,12.1543,0.9559,0,23.625
Argentina,ARG,1963,1.5751,3.4073,1.6481,0.9802,8.7699,1.1498,1.416,12.1185,1.4674,0,21.4
Argentina,ARG,1964,1.8353,3.5172,1.801,1.1457,8.3457,0.9611,1.0484,11.5481,1.4948,0,26.2
Argentina,ARG,1965,1.3212,3.9423,1.6785,1.0352,12.217,1.0226,1.717,11.1282,1.0529,0,21.7647
Argentina,ARG,1966,1.1982,3.5324,2.1499,1.16,9.0025,1.0518,1.6615,11.5625,1.0665,0,27.3053
Argentina,ARG,1967,1.2595,3.5096,2.4663,1.1857,11.0138,0.951,1.1272,11.9134,1.185,0,32.404
Argentina,ARG,1968,0.9833,3.9958,1.9421,1.0891,9.8431,0.5965,0.8104,11.0449,1.0319,0,25.4095
Argentina,ARG,1969,1.3523,3.9429,1.9291,1.1277,11.5387,0.5628,1.1765,11.8815,1.2473,0,33.1529
Argentina,ARG,1970,1.3294,3.9941,2.3299,1.032,12.3156,0.9564,0.9306,11.2674,1.0303,0,34.9125
Argentina,ARG,1971,1.2667,3.7306,2.4422,1.624,10.9653,0.973,0.8104,11.5234,1.155,0,34.5846
Argentina,ARG,1972,1.5911,3.5379,1.862,1.1471,9.1093,0.9325,0.8027,10.0578,1.4637,0,31.27
Argentina,ARG,1973,1.6574,3.3965,2.7206,1.7322,13.0994,0.9263,0.9663,8.7798,1.4593,0,32.0145
Argentina,ARG,1974,1.4103,3.821,2.8399,1.4831,17.1584,1.0676,1.2087,12.7692,1.1663,0,33.2833
Argentina,ARG,1975,1.626,3.7946,2.5081,1.3626,12.1824,0.7911,1.3219,15.0175,1.1912,0,33.9909
Argentina,ARG,1976,1.7045,3.5407,2.1169,1.6032,14.1586,1.1602,2.0029,10.2133,1.5963,0,32.6471
Argentina,ARG,1977,1.3612,3.532,3.278,2.1212,15.8872,0.9064,1.5075,8.5514,1.1387,0,24.2611
Argentina,ARG,1978,1.7396,3.2632,3.6466,2.1739,13.8042,0.9779,1.0952,8.4651,1.5606,0,14.2683
Argentina,ARG,1979,1.6934,3.0469,3.1071,2.3125,15.4703,1.016,0.7742,8.5514,1.378,0,18.7013
Argentina,ARG,1980,1.5596,3.236,2.5703,1.7241,13.9415,0.7122,0.9947,9.6391,1.2572,0,22.8438
Argentina,ARG,1981,1.4014,3.5,3.8008,2.0053,19.2554,1.0596,1.0063,9.1927,1.1465,0,28.0306
Argentina,ARG,1982,2.0501,3.8486,3.0284,2.09,17.775,1.1058,1.0294,9.0756,1.778,0,26.7976
Argentina,ARG,1983,1.8405,3.6602,3.0303,1.7538,18.4317,1.083,1.5663,8.6875,1.7238,0,27.1183
Argentina,ARG,1984,2.3068,3.7419,3.1407,2.4055,18.5606,1.0346,0.9806,8.9216,2.0896,0,26.7442
Argentina,ARG,1985,1.6177,3.6782,3.5629,1.9884,21.1124,1.0363,1.2551,9.1408,1.5588,0,24.6456
Argentina,ARG,1986,1.7819,3.8849,3.745,2.1411,18.8418,0.9323,1.1061,12.0076,1.8346,0,23.0303
Argentina,ARG,1987,1.8847,3.9185,3.1897,1.8966,19.996,0.84,1.1724,10.1575,2.1481,0,22.0909
Argentina,ARG,1988,1.8344,4.181,3.7744,2.2638,25.6686,1.0082,1.6313,10,2.3627,0,24.0595
Argentina,ARG,1989,1.8947,4.6711,2.9103,1.6534,21.1882,0.9103,1.2903,10,2.2512,0,22.7352
Argentina,ARG,1990,1.8947,3.6709,3.4608,2.1566,20.2747,1.0021,0.75,10,2.1934,0,21.8806
Argentina,ARG,1991,1.8972,4.0294,4.0444,2.275,20.5692,1.2739,1.9302,10,2.4557,0,21.9932
Argentina,ARG,1992,2.1809,5.2075,4.5237,2.2915,19.9039,1.1599,1.978,10,2.5501,0,21.5934
Argentina,ARG,1993,2.3272,4.3559,4.3552,2.1589,21.0314,1.1043,1.9897,10,2.3105,0,20.3389
Argentina,ARG,1994,2.0237,4.2989,4.2371,2.0386,23.0166,1.1635,2.2286,10,2.3093,0,17.2039
Argentina,ARG,1995,2.1675,5.0306,4.5223,2.0446,27.4272,1.0748,1.3394,10,1.7709,0,20.625
Argentina,ARG,1996,1.9344,5.1031,4.0397,2.1051,22.8877,0.9113,1.5789,10,2.147,0,14.2415
Argentina,ARG,1997,2.2426,5.3703,4.5557,1.7212,26.8502,1.0466,1.3103,10,2.8662,0,23.7168
Argentina,ARG,1998,2.6088,4.7762,6.078,2.6937,29.3744,1.1257,1.4,10,2.5377,0,24.1411
Argentina,ARG,1999,2.3028,5.7337,5.3702,2.445,23.8938,1.0561,1.15,10,2.2727,0,20.5882
Argentina,ARG,2000,2.4873,4.7798,5.4329,2.3312,27.7566,1.076,1.12,10,2.9153,0,20.5882
Argentina,ARG,2001,2.4934,5.7495,5.4553,2.5846,28.3768,1.0231,1.3333,10,2.1504,0,20.8335
Argentina,ARG,2002,2.2398,5.7197,6.0791,2.6304,25.1347,1.0832,1.2222,10,2.1927,0,20.9302
Argentina,ARG,2003,2.0361,5.4002,6.4767,2.8034,27.9269,1.1626,1.2,10,3.0072,0,20.7889
Argentina,ARG,2004,2.5441,6.2661,6.3931,2.2075,28.8717,1.2552,1.12,10,3.2495,0,20.8096
Argentina,ARG,2005,2.6356,6.0165,7.3587,2.7287,28.3917,1.1864,1.125,10,2.9891,0,20.8303
Argentina,ARG,2006,2.5302,7.061,5.903,2.6793,28.5828,1.373,1.1957,10,3.7574,0,21.0465
Argentina,ARG,2007,2.6234,6.5604,7.6655,2.9712,28.6765,1.3068,1.1905,10,3.5417,0,20.9195
Argentina,ARG,2008,2.8271,6.8278,6.4525,2.8216,27.9412,1.321,1.1905,10,2.95,0,20.8865
Argentina,ARG,2009,1.9628,6.8842,5.576,1.848,29.3326,1.1313,1.1571,10.1695,2.6974,0,20.898
Argentina,ARG,2010,2.7113,5.7646,7.804,2.9053,29.6203,1.2611,1.1579,10.1,3.971,0,20.9191
Argentina,ARG,2011,3.5063,6.7901,6.3503,2.6053,29.8649,1.2201,1.1678,10,3.6439,0,20.9381
Argentina,ARG,2012,3.2199,6.6617,5.7346,2.2814,30.3967,1.204,1.159,10,3.044,0,20.957
Argentina,ARG,2013,2.6581,6.7187,6.6037,2.5391,30.7357,0.6649,1.1503,9.9459,3.9102,0,20.976
Argentina,ARG,2014,2.6619,6.5042,6.8409,2.7735,31.0609,1.2276,1.1148,9.9722,3.2642,0,20.9432
Argentina,ARG,2015,2.81,6.6989,7.309,3.1752,31.354,1.3854,1.1173,10.015,3.2642,0,20.9429
Argentina,ARG,2016,2.8623,6.7632,7.4427,3.0146,32.1969,1.0151,1.1269,10.013,3.9608,0,20.9247
Argentina,ARG,2017,3.3047,6.5083,7.5759,3.1711,32.0463,0.9958,1.1192,10.0138,4.2991,0,20.9343
Argentina,ARG,2018,3.1806,6.903,6.0883,2.3157,32.3033,1.1374,1.1116,10.0146,4.1827,0,20.944
Armenia,ARM,1992,2.16,0,3.2344,0,11.1301,1.6149,0.7857,0,1.6252,0,0
Armenia,ARM,1993,2.2257,0,3.2261,0,13.4416,2.0265,0.7714,0,1.0348,0,0
Armenia,ARM,1994,1.7842,0,3.2667,0,13.1195,2.4,0.8571,0,0.9871,0,0
Armenia,ARM,1995,2.548,0,1.8261,0,13.1196,1.5044,0.75,0,1.2757,0,0
Armenia,ARM,1996,2.3569,0,2.2239,0,12.9626,2.4065,1.08,0,1.3592,0,0
Armenia,ARM,1997,1.7009,0,4.5548,0,10.9362,2.0526,1,0,0.7996,0,0
Armenia,ARM,1998,2.0651,0,2.6082,0,13.4409,1.8794,0.625,0,1.1674,0,0
Armenia,ARM,1999,1.9466,0,4.0303,0,13.0618,2.0402,0.8476,0,1.2903,0,0
Armenia,ARM,2000,1.6679,0,2.3178,0,8.7349,1.9248,1,0,0.6971,0,0
Armenia,ARM,2001,2.2263,0,3.7913,0,11.4619,1.7337,1.0385,0,1.3466,0,0
Armenia,ARM,2002,2.3877,0,3.738,0,12.2814,1.9615,1.92,0,1.7746,0,0
Armenia,ARM,2003,1.7183,0,4.6059,0,15.7194,2.5155,1.9756,0,1.1305,0,0
Armenia,ARM,2004,2.3416,0,6.1791,0,16.1509,2.7565,1.2845,0,2.0291,0,0
Armenia,ARM,2005,2.0252,0,4.4692,0,16.4459,2.42,1.8242,0,1.6921,0,0
Armenia,ARM,2006,1.4627,0,3.3271,0,16.3418,2.1,1.0763,0,1.0015,0,0
Armenia,ARM,2007,2.5837,0,5.3262,0,18.4719,2.6279,2.5161,0,2.4941,0,0
Armenia,ARM,2008,2.4322,0,5.3424,0,18.9096,2.8339,2.1186,0,2.2455,0,0
Armenia,ARM,2009,2.2374,0,5.7763,0,18.5496,2.8429,1.7465,0,2.1822,0,0
Armenia,ARM,2010,2.1192,0,4.6724,0,17.0146,2.3711,2.1579,0,1.9453,0,0
Armenia,ARM,2011,2.88,0,5.4257,0,19.4426,2.6448,2.5909,0,2.6259,0,0
Armenia,ARM,2012,2.601,0,6.2215,0,20.7151,2.5236,2.4388,0,2.6118,0,0
Armenia,ARM,2013,3.1273,0,6.7114,0,21.529,2.6304,3.16,0,2.9306,0,0
Armenia,ARM,2014,3.226,0,7.0829,0,23.1725,2.8097,3.1667,0,3.0016,0,0
Armenia,ARM,2015,3.3437,0,6.8821,0,21.8848,2.7011,2.24,0,2.7433,0,0
Armenia,ARM,2016,3.2427,0,6.3909,0,21.0314,2.4279,2.0938,0,2.7633,0,0
Armenia,ARM,2017,2.1783,0,4.9002,0,21.6278,2.2054,2.225,0,1.6121,0,0
Armenia,ARM,2018,2.824,0,5.5061,0,18.8129,2.004,1.3656,0,2.3846,0,0
Australia,AUS,1961,1.1291,5.9,2.1213,0.6667,12.3285,0.5525,0.9185,0,0.9759,0,11.964
Australia,AUS,1962,1.2533,6.8443,2.1785,0.7738,13.9832,1.1001,0.9827,0,1.094,0,11.964
Australia,AUS,1963,1.3387,6.2981,2.2343,0.5978,14.7145,0.5151,1.077,0,1.208,0,11.1881
Australia,AUS,1964,1.3841,6.0737,1.9646,0.4471,13.8363,0.5939,1.0917,0,1.339,0,12.469
Australia,AUS,1965,0.997,6.3365,2.0336,0.6053,14.5078,0.2026,0.633,0,1.0204,0,13.0432
Australia,AUS,1966,1.507,7.1755,1.5694,0.3858,16.6577,0.4686,0.8163,0,1.3819,0,12.6704
Australia,AUS,1967,0.831,7.4074,2.3347,0.6635,16.2525,0.6046,0.418,0,0.7897,0,13.6341
Australia,AUS,1968,1.365,7.4175,2.2338,0.5479,15.6368,0.2087,1.039,0,1.2277,0,13.9713
Australia,AUS,1969,1.1118,7.9238,2.2401,0.8313,17.6729,0.4806,0.8475,0,1.1167,0,13.2686
Australia,AUS,1970,1.2179,6.2274,2.4069,1.0123,17.5768,0.2414,1.0285,0,1.1755,0,13.9139
Australia,AUS,1971,1.2057,7.3918,2.4756,1.2568,20.0498,0.7732,1.0772,0,1.2089,0,14.0913
Australia,AUS,1972,0.8666,6.1281,2.7359,1.8663,20.3411,0.1891,0.6763,0,0.807,0,14.1613
Australia,AUS,1973,1.3396,6.8514,2.3423,1.3567,19.6876,0.5614,0.9928,0,1.2653,0,12.1727
Australia,AUS,1974,1.3671,6.0591,2.3199,1.531,19.0375,0.8759,1.0945,0,1.3777,0,13.1018
Australia,AUS,1975,1.4006,5.1216,2.5936,1.6059,19.719,0.7987,1.0228,0,1.365,0,13.7207
Australia,AUS,1976,1.3175,5.5719,2.8113,1.6948,20.8423,0.7219,0.8381,0,1.2266,0,15.0157
Australia,AUS,1977,0.9413,5.7585,2.7192,1.5971,21.5071,0.7937,0.5122,0,0.8504,0,17.2274
Australia,AUS,1978,1.7651,5.3557,2.8683,1.5331,21.4148,1.0389,1.2578,0,1.4384,0,15.9089
Australia,AUS,1979,1.4515,6.2792,3.376,1.8399,22.9311,0.3572,1.1371,0,1.4919,0,16.4484
Australia,AUS,1980,0.9622,5.2697,2.7912,1.4499,23.3867,0.6494,1.1555,0,1.0942,0,17.6006
Australia,AUS,1981,1.3765,7.1698,3.0584,1.848,24.2389,1.0097,1.2463,0,1.2849,0,16.3542
Australia,AUS,1982,0.7705,6.748,3.4819,1.9019,25.4291,0.2271,1.3073,0,0.7905,0,17.1156
Australia,AUS,1983,1.7026,6.7532,2.1653,1.1022,22.9811,0.6558,1.4422,0,1.5729,0,17.9094
Australia,AUS,1984,1.5455,5.326,3.4806,1.8435,26.8768,0.6223,1.1758,0,1.5788,0,18.0124
Australia,AUS,1985,1.3695,7.0936,2.8329,1.7418,25.8465,0.4613,1.1571,0,1.4827,0,18.4849
Australia,AUS,1986,1.4476,6.475,3.2976,1.4822,26.8489,0.4124,1.6348,0,1.5602,0,17.3327
Australia,AUS,1987,1.3645,5.7247,3.5798,1.6499,27.6734,0.5901,1.1012,0,1.4565,0,20.3012
Australia,AUS,1988,1.5787,7.2201,3.7482,1.5868,27.147,0.5407,1.1334,0,1.4801,0,20.095
Australia,AUS,1989,1.5787,8.299,4.1909,1.8315,27.8547,0.5846,1.1793,0,1.7508,0,24.6521
Australia,AUS,1990,1.6344,8.8,4.1821,1.5718,28.9832,0.5611,1.0001,0,1.6766,0,22.7524
Australia,AUS,1991,1.4698,8.8427,3.9938,1.5551,28.5359,0.6942,1.1079,0,1.7094,0,20.7306
Australia,AUS,1992,1.7812,8.8346,5.1721,2.1141,28.922,0.5,1.1935,0,1.8313,0,21.6823
Australia,AUS,1993,1.9658,7.64,4.4261,1.6168,29.0981,1.1475,1.3967,0,1.9472,0,24.7121
Australia,AUS,1994,1.1356,8.1537,4.662,1.9999,29.427,0.5381,0.522,0,1.1792,0,25.0368
Australia,AUS,1995,1.7899,8.8003,4.8263,1.5318,29.8183,0.5645,1.3886,0,1.8719,0,25.1301
Australia,AUS,1996,2.1673,6.354,5.7689,1.874,31.2853,0.945,1.3518,0,1.9887,0,24.7438
Australia,AUS,1997,1.8412,8.3263,5.9403,1.8974,31.3056,0.8409,0.8626,0,1.841,0,20.8135
Australia,AUS,1998,1.9153,9.4256,4.7544,1.7035,32.2292,0.9815,0.8076,0,1.8904,0,21.2786
Australia,AUS,1999,2.0066,9.1615,5.1212,2.2667,32.1265,0.9038,1.1131,0,1.9479,0,19.7428
Australia,AUS,2000,1.8209,8.2573,4.936,1.8714,28.4527,1.1154,1.1486,0,1.9522,0,19.1178
Australia,AUS,2001,1.8209,9.3071,4.6471,1.4626,32.8633,1.0593,1.5193,0,1.9523,0,30.5349
Australia,AUS,2002,2.1076,8.258,5.4929,1.9487,35.1358,0.7923,0.4695,0,2.2333,0,24.8998
Australia,AUS,2003,0.907,9.5578,6.257,1.476,34.7438,1.9492,1.376,0,1.0003,0,24.8402
Australia,AUS,2004,1.9998,8.3305,5.6326,2.2136,36.2787,1.7263,0.7011,0,2.3189,0,23.6845
Australia,AUS,2005,1.6348,6.6168,5.7983,1.681,34.4117,1.3125,1.5984,0,1.666,0,25.6317
Australia,AUS,2006,2.0213,9.8176,5.3856,2.0993,35.4317,1.2857,0.3646,0,2.1521,0,16.7787
Australia,AUS,2007,0.9173,8.2609,4.9103,1.973,35.5463,0.6449,0.9147,0,1.0179,0,18.281
Australia,AUS,2008,1.0788,7.5988,5.6912,2.3289,38.1224,1.0111,0.7944,0,1.4607,0,21.015
Australia,AUS,2009,1.5831,8.4609,5.8171,1.8926,36.1747,0.9262,1.2491,0,1.5945,0,22.5478
Australia,AUS,2010,1.5729,10.3895,5.5593,1.9042,35.1334,0.9688,0.9821,0,1.7787,0,26.178
Australia,AUS,2011,2.0301,9.5441,5.739,1.7136,35.0887,0.7552,1.243,0,2.1719,0,18.1092
Australia,AUS,2012,2.1511,8.9098,6.4654,2.2598,38.2592,0.8098,1.3761,0,2.2109,0,21.157
Australia,AUS,2013,1.7609,10.2177,6.4441,2.2336,38.5434,0.9211,1.1398,0,2.0502,0,23.2339
Australia,AUS,2014,2.0061,10.6827,7.4554,2.1622,39.697,0.9143,1.3992,0,2.4054,0,21.057
Australia,AUS,2015,1.9172,9.9103,8.3001,1.85,39.2501,0.9143,1.2253,0,2.1202,0,21.3797
Australia,AUS,2016,1.9743,10.2889,7.508,1.9048,40.4096,0.9091,1.2168,0,2.1892,0,21.3244
Australia,AUS,2017,2.61,9.8208,6.4363,1.8235,38.9534,0.9095,1.8052,0,2.7939,0,29.454
Australia,AUS,2018,1.9178,10.386,7.3365,1.7027,39.9682,0.8717,1.0882,0,2.2438,0,29.9696
Austria,AUT,1961,2.5802,0,3.8605,0,19.7806,1.7009,1.8903,0,2.7262,0,0
Austria,AUT,1962,2.6122,0,3.562,0,19.0451,1.5083,1.7528,0,2.883,0,0
Austria,AUT,1963,2.5099,0,3.9033,0,21.778,1.7978,2.0323,0,2.6952,0,0
Austria,AUT,1964,2.6524,0,4.2359,0,21.8247,1.8973,2.0629,0,2.6638,0,0
Austria,AUT,1965,2.3969,0,3.7315,0,17.5672,1.8369,1.9533,0,2.3758,0,0
Austria,AUT,1966,2.8581,0,4.9644,0,22.0157,1.8747,2.198,0,3.0696,0,0
Austria,AUT,1967,3.3049,0,5.249,0,22.7819,2.0208,2.3269,0,3.3328,0,0
Austria,AUT,1968,3.4175,0,5.4118,0,26.6661,2.1212,2.1856,0,3.2298,0,0
Austria,AUT,1969,3.3172,0,5.9578,0,26.1215,1.9859,2.2762,0,3.4097,0,0
Austria,AUT,1970,2.9445,0,4.9349,0,24.5978,2.0628,2.2918,0,3.1468,0,0
Austria,AUT,1971,3.5577,0,5.77,0,25.7972,1.9731,2.221,0,3.4475,0,0
Austria,AUT,1972,3.1461,0,5.48,0,23.1955,2.2099,2.4129,0,3.2998,0,0
Austria,AUT,1973,3.5268,0,6.57,0,25.139,2.246,2.5208,0,3.4189,0,0
Austria,AUT,1974,4.0938,0,5.7601,0,24.2553,2.194,2.6047,0,3.8774,0,0
Austria,AUT,1975,3.5063,0,6.82,0,22.8461,0,2.6144,0,3.1896,0,0
Austria,AUT,1976,4.2634,0,5.86,0,23.8163,0,2.6316,0,3.9647,0,0
Austria,AUT,1977,3.7588,0,6.98,0,22.4633,0,2.75,0,3.6889,0,0
Austria,AUT,1978,4.1771,0,6.56,0,24.6194,0,2.75,0,4.0047,0,0
Austria,AUT,1979,3.1457,0,7.17,0,25.7323,0,2.8,0,3.0244,0,0
Austria,AUT,1980,4.4673,0,6.7,0,24.0431,0,2.807,0,4.0504,0,0
Austria,AUT,1981,3.737,0,7.27,0,26.3861,0,2.8,0,3.3678,0,0
Austria,AUT,1982,4.2767,0,7.85,0,24.5472,0,2.8049,0,4.2276,0,0
Austria,AUT,1983,4.53,0,6.99,0,24.9177,0,2.9053,0,4.2596,0,0
Austria,AUT,1984,4.7632,0,7.46,0,27.5422,0,3.0093,0,4.6168,0,0
Austria,AUT,1985,4.8862,0,8.31,0,27.6305,0,3.5,0,4.554,0,0
Austria,AUT,1986,4.3605,0,8.03,0,28.1863,0,3.8949,0,3.8849,0,0
Austria,AUT,1987,4.5284,0,8.13,0,25.7705,0,3.6615,0,4.0436,0,0
Austria,AUT,1988,5.3436,0,8.48,1.5766,30.2293,0,3.75,0,4.6734,0,0
Austria,AUT,1989,4.9015,0,7.68,2.0693,26.0987,0,3.75,0,4.8707,0,0
Austria,AUT,1990,5.0479,0,8.18,1.9046,24.9854,0,3.5366,0,5.1998,0,0
Austria,AUT,1991,5.0735,0,8.48,2.4958,23.6372,0,3.5114,0,4.8064,0,0
Austria,AUT,1992,5.3938,0,6.48,1.748,22.347,0,3.1387,0,4.881,0,0
Austria,AUT,1993,4.2246,0,8.971,2.3168,28.4925,0,2.4342,0,4.1442,0,0
Austria,AUT,1994,5.2088,0,7.916,2.2505,19.965,0,3.4442,0,4.6859,0,0
Austria,AUT,1995,5.0856,0,8.5,2.2768,26.7949,0,3.1496,0,4.6495,0,0
Austria,AUT,1996,5.0069,0,8.62,2.01,29.1997,0,3.01,0,4.1702,0,0
Austria,AUT,1997,5.2044,0,9.78,2.2,28.8325,0,3.189,0,4.8258,0,0
